id,symbol,value_date,amount,created_date,created_by
2569,PRESCO,2021-11-18,88.9,2021-11-19 4:53:03.373,demo
2570,PRESTIGE [BLS],2021-11-18,0.45,2021-11-19 4:53:03.373,demo
2571,PZ,2021-11-18,6.05,2021-11-19 4:53:03.373,demo
2572,RAKUNITY [MRF],2021-11-18,0.3,2021-11-19 4:53:03.373,demo
2573,REDSTAREX,2021-11-18,3.45,2021-11-19 4:53:03.373,demo
2574,REGALINS,2021-11-18,0.37,2021-11-19 4:53:03.373,demo
2575,RESORTSAL [MRF],2021-11-18,0.2,2021-11-19 4:53:03.373,demo
2576,ROYALEX,2021-11-18,0.51,2021-11-19 4:53:03.373,demo
2577,RTBRISCOE,2021-11-18,0.2,2021-11-19 4:53:03.373,demo
2578,SB2024S1TA,2021-11-18,100,2021-11-19 4:53:03.373,demo
2579,SB2024S1TB,2021-11-18,100,2021-11-19 4:53:03.373,demo
2580,SCOA,2021-11-18,1.04,2021-11-19 4:53:03.373,demo
2581,SEPLAT,2021-11-18,721.2,2021-11-19 4:53:03.373,demo
2582,SFSREIT,2021-11-18,67.9,2021-11-19 4:53:03.373,demo
2583,SIAMLETF40,2021-11-18,118.21,2021-11-19 4:53:03.373,demo
2584,SIM2023S1,2021-11-18,100,2021-11-19 4:53:03.373,demo
2585,SIM2025S2,2021-11-18,100,2021-11-19 4:53:03.373,demo
2586,SKYAVN,2021-11-18,4.45,2021-11-19 4:53:03.373,demo
2587,SMURFIT [MRF],2021-11-18,0.2,2021-11-19 4:53:03.373,demo
2588,SOVRENINS,2021-11-18,0.22,2021-11-19 4:53:03.373,demo
2589,STACO [MRF],2021-11-18,0.48,2021-11-19 4:53:03.373,demo
2590,STANBIC,2021-11-18,39,2021-11-19 4:53:03.373,demo
2591,STANBICETF30,2021-11-18,45,2021-11-19 4:53:03.373,demo
2592,STDINSURE [MRF],2021-11-18,0.2,2021-11-19 4:53:03.373,demo
2593,STERLNBANK,2021-11-18,1.51,2021-11-19 4:53:03.373,demo
2594,STUDPRESS,2021-11-18,1.78,2021-11-19 4:53:03.373,demo
2595,SUNUASSUR,2021-11-18,0.45,2021-11-19 4:53:03.373,demo
2596,TANTALIZER,2021-11-18,0.2,2021-11-19 4:53:03.373,demo
2597,THOMASWY [MRS],2021-11-18,0.35,2021-11-19 4:53:03.373,demo
2598,TIP,2021-11-18,0.41,2021-11-19 4:53:03.373,demo
2599,TOTAL,2021-11-18,216.8,2021-11-19 4:53:03.373,demo
2600,TOURIST [DIP],2021-11-18,2.84,2021-11-19 4:53:03.373,demo
2601,TRANSCOHOT [BLS],2021-11-18,5.38,2021-11-19 4:53:03.373,demo
2602,TRANSCORP,2021-11-18,0.98,2021-11-19 4:53:03.373,demo
2603,TRANSEXPR,2021-11-18,0.89,2021-11-19 4:53:03.373,demo
2604,TRIPPLEG,2021-11-18,0.96,2021-11-19 4:53:03.373,demo
2605,TRN2022S1,2021-11-18,100,2021-11-19 4:53:03.374,demo
2606,TSL2030S1,2021-11-18,100,2021-11-19 4:53:03.374,demo
2607,UACN,2021-11-18,10.5,2021-11-19 4:53:03.374,demo
2608,UBA,2021-11-18,8.3,2021-11-19 4:53:03.374,demo
2609,UBA2021S1,2021-11-18,100,2021-11-19 4:53:03.374,demo
2610,UBN [BLS],2021-11-18,4.95,2021-11-19 4:53:03.374,demo
2611,UBN2029S3,2021-11-18,100,2021-11-19 4:53:03.374,demo
2612,UCAP,2021-11-18,9.65,2021-11-19 4:53:03.374,demo
2613,UCAP2025S1,2021-11-18,100,2021-11-19 4:53:03.374,demo
2614,UHOMREIT,2021-11-18,36.6,2021-11-19 4:53:03.374,demo
2615,UNHOMES [MRS],2021-11-18,3.02,2021-11-19 4:53:03.374,demo
2616,UNILEVER,2021-11-18,13.5,2021-11-19 4:53:03.374,demo
2617,UNIONDAC [DIP],2021-11-18,0.28,2021-11-19 4:53:03.374,demo
2618,UNIONDICON [BRS],2021-11-18,9.9,2021-11-19 4:53:03.374,demo
2619,UNITYBNK,2021-11-18,0.5,2021-11-19 4:53:03.374,demo
2620,UNIVINSURE,2021-11-18,0.21,2021-11-19 4:53:03.374,demo
2621,UPD2023S1,2021-11-18,100,2021-11-19 4:53:03.374,demo
2622,UPDC [BLS],2021-11-18,1.5,2021-11-19 4:53:03.374,demo
2623,UPDCREIT,2021-11-18,6,2021-11-19 4:53:03.374,demo
2624,UPL,2021-11-18,2.3,2021-11-19 4:53:03.374,demo
2625,VANLEER,2021-11-18,5.45,2021-11-19 4:53:03.374,demo
2626,VERITASKAP,2021-11-18,0.21,2021-11-19 4:53:03.374,demo
2627,VETBANK,2021-11-18,4.1,2021-11-19 4:53:03.374,demo
2628,VETGOODS,2021-11-18,5.69,2021-11-19 4:53:03.374,demo
2629,VETGRIF30,2021-11-18,18.21,2021-11-19 4:53:03.374,demo
2630,VETINDETF,2021-11-18,21.98,2021-11-19 4:53:03.374,demo
2631,VITAFOAM,2021-11-18,20.9,2021-11-19 4:53:03.374,demo
2632,VSPBONDETF,2021-11-18,180.48,2021-11-19 4:53:03.374,demo
2633,WAPCO,2021-11-18,25,2021-11-19 4:53:03.374,demo
2634,WAPIC,2021-11-18,0.48,2021-11-19 4:53:03.374,demo
2635,WEM2023S1,2021-11-18,100,2021-11-19 4:53:03.374,demo
2636,WEMABANK,2021-11-18,0.85,2021-11-19 4:53:03.374,demo
2637,ZAM2022S1,2021-11-18,100,2021-11-19 4:53:03.374,demo
2638,ZENITHBANK,2021-11-18,24.1,2021-11-19 4:53:03.374,demo
2639,ABB2026S0,2021-11-19,100,2021-11-19 20:36:55.833,demo
2640,ABBEYBDS [BLS],2021-11-19,0.95,2021-11-19 20:36:55.833,demo
2641,ABCTRANS,2021-11-19,0.3,2021-11-19 20:36:55.834,demo
2642,ACADEMY,2021-11-19,0.36,2021-11-19 20:36:55.834,demo
2643,ACCESS,2021-11-19,9,2021-11-19 20:36:55.834,demo
2644,AFRINSURE,2021-11-19,0.2,2021-11-19 20:36:55.834,demo
2645,AFRIPRUD,2021-11-19,6.35,2021-11-19 20:36:55.834,demo
2646,AFROMEDIA,2021-11-19,0.2,2021-11-19 20:36:55.834,demo
2647,AGB2024S0,2021-11-19,100,2021-11-19 20:36:55.834,demo
2648,AIICO,2021-11-19,1.26,2021-11-19 20:36:55.834,demo
2649,AIRTELAFRI,2021-11-19,915,2021-11-19 20:36:55.834,demo
2650,ALEX [BLS],2021-11-19,7.2,2021-11-19 20:36:55.834,demo
2651,ARBICO [BLS],2021-11-19,1.03,2021-11-19 20:36:55.834,demo
2652,ARDOVA,2021-11-19,13.2,2021-11-19 20:36:55.834,demo
2653,ASOSAVINGS [DIP],2021-11-19,0.5,2021-11-19 20:36:55.834,demo
2654,AUSTINLAZ [BLS],2021-11-19,2.03,2021-11-19 20:36:55.834,demo
2655,AXA2027S1,2021-11-19,100,2021-11-19 20:36:55.834,demo
2656,BAPLC,2021-11-19,6.25,2021-11-19 20:36:55.834,demo
2657,BAU2021S1,2021-11-19,100,2021-11-19 20:36:55.834,demo
2658,BERGER,2021-11-19,8.55,2021-11-19 20:36:55.834,demo
2659,BETAGLAS,2021-11-19,52.95,2021-11-19 20:36:55.834,demo
2660,BNB2022S0,2021-11-19,100,2021-11-19 20:36:55.834,demo
2661,BOCGAS,2021-11-19,10.5,2021-11-19 20:36:55.834,demo
2662,BUA2027S1,2021-11-19,100,2021-11-19 20:36:55.834,demo
2663,BUACEMENT,2021-11-19,74.5,2021-11-19 20:36:55.834,demo
2664,CADBURY,2021-11-19,9.35,2021-11-19 20:36:55.834,demo
2665,CAP,2021-11-19,19.5,2021-11-19 20:36:55.834,demo
2666,CAPHOTEL [BLS],2021-11-19,3.19,2021-11-19 20:36:55.834,demo
2667,CAPOIL [MRF],2021-11-19,0.2,2021-11-19 20:36:55.834,demo
2668,CAVERTON,2021-11-19,1.8,2021-11-19 20:36:55.834,demo
2669,CHAMPION [BLS],2021-11-19,2.61,2021-11-19 20:36:55.834,demo
2670,CHAMS,2021-11-19,0.22,2021-11-19 20:36:55.834,demo
2671,CHELLARAM,2021-11-19,2.24,2021-11-19 20:36:55.834,demo
2672,CHIPLC,2021-11-19,0.54,2021-11-19 20:36:55.834,demo
2673,CIB2023S1,2021-11-19,100,2021-11-19 20:36:55.834,demo
2674,CIL2028S2,2021-11-19,100,2021-11-19 20:36:55.834,demo
2675,CILEASING,2021-11-19,4.75,2021-11-19 20:36:55.834,demo
2676,CMB2025S1,2021-11-19,100,2021-11-19 20:36:55.834,demo
2677,CONOIL,2021-11-19,21.7,2021-11-19 20:36:55.834,demo
2678,CORNERST,2021-11-19,0.56,2021-11-19 20:36:55.834,demo
2679,COURTVILLE,2021-11-19,0.4,2021-11-19 20:36:55.834,demo
2680,CRS2022S1,2021-11-19,108.74,2021-11-19 20:36:55.834,demo
2681,CSF2025S1,2021-11-19,100,2021-11-19 20:36:55.834,demo
2682,CUSTODIAN,2021-11-19,7.75,2021-11-19 20:36:55.834,demo
2683,CUTIX,2021-11-19,3.21,2021-11-19 20:36:55.834,demo
2684,CWG [BLS],2021-11-19,1.02,2021-11-19 20:36:55.834,demo
2685,DAARCOMM,2021-11-19,0.2,2021-11-19 20:36:55.834,demo
2686,DAN2024S1TA,2021-11-19,100,2021-11-19 20:36:55.834,demo
2687,DAN2026S1TB,2021-11-19,100,2021-11-19 20:36:55.834,demo
2688,DAN2028S1TC,2021-11-19,100,2021-11-19 20:36:55.834,demo
2689,DANGCEM,2021-11-19,280,2021-11-19 20:36:55.835,demo
2690,DANGSUGAR,2021-11-19,16.8,2021-11-19 20:36:55.835,demo
2691,DCM2025S1,2021-11-19,100,2021-11-19 20:36:55.835,demo
2692,DEAPCAP [DWL],2021-11-19,0.2,2021-11-19 20:36:55.835,demo
2693,DUNLOP [MRS],2021-11-19,0.2,2021-11-19 20:36:55.835,demo
2694,EKOCORP [BLS],2021-11-19,5.79,2021-11-19 20:36:55.835,demo
2695,ELLAHLAKES [BLS],2021-11-19,4.25,2021-11-19 20:36:55.835,demo
2696,ENAMELWA,2021-11-19,16.2,2021-11-19 20:36:55.835,demo
2697,EPF2026S1,2021-11-19,100,2021-11-19 20:36:55.835,demo
2698,ETERNA,2021-11-19,6.65,2021-11-19 20:36:55.835,demo
2699,ETI,2021-11-19,8.6,2021-11-19 20:36:55.835,demo
2700,ETRANZACT,2021-11-19,2.09,2021-11-19 20:36:55.835,demo
2701,EUNISELL,2021-11-19,2.91,2021-11-19 20:36:55.835,demo
2702,FBB2022S0,2021-11-19,94.83,2021-11-19 20:36:55.835,demo
2703,FBNH,2021-11-19,11.55,2021-11-19 20:36:55.835,demo
2704,FBQ2023S1,2021-11-19,100,2021-11-19 20:36:55.835,demo
2705,FBQ2030S2,2021-11-19,100,2021-11-19 20:36:55.835,demo
2706,FCM2021S1,2021-11-19,100.98,2021-11-19 20:36:55.835,demo
2707,FCMB,2021-11-19,3,2021-11-19 20:36:55.835,demo
2708,FFFBNBALF,2021-11-19,146.14,2021-11-19 20:36:55.835,demo
2709,FFFBNFIF,2021-11-19,1234.59,2021-11-19 20:36:55.835,demo
2710,FFFBNMMF,2021-11-19,100,2021-11-19 20:36:55.835,demo
2711,FFFRONTIER,2021-11-19,121.43,2021-11-19 20:36:55.835,demo
2712,FFFSDHCGF,2021-11-19,3002.68,2021-11-19 20:36:55.835,demo
2713,FFFSDHCIF,2021-11-19,2858.81,2021-11-19 20:36:55.835,demo
2714,FFIONEABMM,2021-11-19,100,2021-11-19 20:36:55.835,demo
2715,FFIONEVBF,2021-11-19,2.15,2021-11-19 20:36:55.835,demo
2716,FFIONEVGIF,2021-11-19,1,2021-11-19 20:36:55.835,demo
2717,FFLEGYDTFD,2021-11-19,3.35,2021-11-19 20:36:55.835,demo
2718,FFLEGYEYFD,2021-11-19,1.18,2021-11-19 20:36:55.835,demo
2719,FFLEGYMMFD,2021-11-19,100,2021-11-19 20:36:55.835,demo
2720,FFLEGYUBFD,2021-11-19,1.04,2021-11-19 20:36:55.835,demo
2721,FFSFSFIXED,2021-11-19,1.03,2021-11-19 20:36:55.835,demo
2722,FFUNCAPBDF,2021-11-19,1.65,2021-11-19 20:36:55.835,demo
2723,FFUNCAPBLF,2021-11-19,1.23,2021-11-19 20:36:55.836,demo
2724,FFUNCAPEBF,2021-11-19,109.3,2021-11-19 20:36:55.836,demo
2725,FFUNCAPEQF,2021-11-19,0.72,2021-11-19 20:36:55.836,demo
2726,FFUNCAPMMF,2021-11-19,1,2021-11-19 20:36:55.836,demo
2727,FFUNCAPWFF,2021-11-19,1.12,2021-11-19 20:36:55.836,demo
2728,FG112024S1,2021-11-19,118.32,2021-11-19 20:36:55.836,demo
2729,FG112024S1,2021-11-19,118.32,2021-11-19 20:36:55.836,demo
2730,FG112034S2,2021-11-19,97.04,2021-11-19 20:36:55.836,demo
2731,FG112034S2,2021-11-19,97.04,2021-11-19 20:36:55.836,demo
2732,FG132026S1,2021-11-19,98,2021-11-19 20:36:55.836,demo
2733,FG132026S1,2021-11-19,98,2021-11-19 20:36:55.836,demo
2734,FG132036S2,2021-11-19,99.5,2021-11-19 20:36:55.836,demo
2735,FG132036S2,2021-11-19,99.5,2021-11-19 20:36:55.836,demo
2736,FG142027S1,2021-11-19,119.82,2021-11-19 20:36:55.836,demo
2737,FG142027S1,2021-11-19,119.82,2021-11-19 20:36:55.836,demo
2738,FG142037S2,2021-11-19,128.08,2021-11-19 20:36:55.836,demo
2739,FG142037S2,2021-11-19,128.08,2021-11-19 20:36:55.836,demo
2740,FG152023S3,2021-11-19,105.46,2021-11-19 20:36:55.836,demo
2741,FG152025S2,2021-11-19,100,2021-11-19 20:36:55.836,demo
2742,FG152025S2,2021-11-19,100,2021-11-19 20:36:55.836,demo
2743,FG152028S1,2021-11-19,111.91,2021-11-19 20:36:55.836,demo
2744,FG152028S1,2021-11-19,111.91,2021-11-19 20:36:55.836,demo
2745,FG162029S1,2021-11-19,102.47,2021-11-19 20:36:55.836,demo
2746,FG162029S1,2021-11-19,102.47,2021-11-19 20:36:55.836,demo
2747,FG162049S2,2021-11-19,145.05,2021-11-19 20:36:55.836,demo
2748,FG162049S2,2021-11-19,145.05,2021-11-19 20:36:55.836,demo
2749,FG172035S1,2021-11-19,114.31,2021-11-19 20:36:55.836,demo
2750,FG172035S1,2021-11-19,114.31,2021-11-19 20:36:55.836,demo
2751,FG172045S3,2021-11-19,100,2021-11-19 20:36:55.836,demo
2752,FG172045S3,2021-11-19,100,2021-11-19 20:36:55.836,demo
2753,FG172050S2,2021-11-19,105,2021-11-19 20:36:55.836,demo
2754,FG172050S2,2021-11-19,105,2021-11-19 20:36:55.836,demo
2755,FG5B2028S5,2021-11-19,100,2021-11-19 20:36:55.836,demo
2756,FG5B2028S5,2021-11-19,100,2021-11-19 20:36:55.836,demo
2757,FG6B2029S3,2021-11-19,100,2021-11-19 20:36:55.836,demo
2758,FG6B2029S3,2021-11-19,100,2021-11-19 20:36:55.836,demo
2759,FG6B2029S5,2021-11-19,100,2021-11-19 20:36:55.836,demo
2760,FG6B2029S5,2021-11-19,100,2021-11-19 20:36:55.836,demo
2761,FG7B2030S3,2021-11-19,70.5,2021-11-19 20:36:55.836,demo
2762,FG7B2030S3,2021-11-19,70.5,2021-11-19 20:36:55.836,demo
2763,FG9B2022S1,2021-11-19,100,2021-11-19 20:36:55.836,demo
2764,FGB2022S1,2021-11-19,100,2021-11-19 20:36:55.836,demo
2765,FGB2022S1,2021-11-19,100,2021-11-19 20:36:55.836,demo
2766,FGB2026S2,2021-11-19,110.75,2021-11-19 20:36:55.836,demo
2767,FGB2026S2,2021-11-19,110.75,2021-11-19 20:36:55.836,demo
2768,FGDIA2022S1,2021-11-19,100,2021-11-19 20:36:55.836,demo
2769,FGEUR2023S9,2021-11-19,98.19,2021-11-19 20:36:55.836,demo
2770,FGEUR2025S5,2021-11-19,100,2021-11-19 20:36:55.836,demo
2771,FGEUR2027S2,2021-11-19,100,2021-11-19 20:36:55.837,demo
2772,FGEUR2030S8,2021-11-19,100,2021-11-19 20:36:55.837,demo
2773,FGEUR2031S6,2021-11-19,100,2021-11-19 20:36:55.837,demo
2774,FGEUR2032S1,2021-11-19,100,2021-11-19 20:36:55.837,demo
2775,FGEUR2038S7,2021-11-19,100,2021-11-19 20:36:55.837,demo
2776,FGEUR2047S3,2021-11-19,100,2021-11-19 20:36:55.837,demo
2777,FGEUR2049S4,2021-11-19,100,2021-11-19 20:36:55.837,demo
2778,FGS202143,2021-11-19,101,2021-11-19 20:36:55.837,demo
2779,FGS202166,2021-11-19,100,2021-11-19 20:36:55.837,demo
2780,FGS202245,2021-11-19,100,2021-11-19 20:36:55.837,demo
2781,FGS202247,2021-11-19,90,2021-11-19 20:36:55.837,demo
2782,FGS202247,2021-11-19,90,2021-11-19 20:36:55.837,demo
2783,FGS202249,2021-11-19,95,2021-11-19 20:36:55.837,demo
2784,FGS202249,2021-11-19,95,2021-11-19 20:36:55.837,demo
2785,FGS202251,2021-11-19,106.15,2021-11-19 20:36:55.837,demo
2786,FGS202251,2021-11-19,106.15,2021-11-19 20:36:55.837,demo
2787,FGS202253,2021-11-19,103.79,2021-11-19 20:36:55.837,demo
2788,FGS202253,2021-11-19,103.79,2021-11-19 20:36:55.837,demo
2789,FGS202255,2021-11-19,101.59,2021-11-19 20:36:55.837,demo
2790,FGS202255,2021-11-19,101.59,2021-11-19 20:36:55.837,demo
2791,FGS202257,2021-11-19,100,2021-11-19 20:36:55.837,demo
2792,FGS202257,2021-11-19,100,2021-11-19 20:36:55.837,demo
2793,FGS202259,2021-11-19,98.6,2021-11-19 20:36:55.837,demo
2794,FGS202259,2021-11-19,98.6,2021-11-19 20:36:55.837,demo
2795,FGS202261,2021-11-19,99,2021-11-19 20:36:55.837,demo
2796,FGS202261,2021-11-19,99,2021-11-19 20:36:55.837,demo
2797,FGS202263,2021-11-19,100,2021-11-19 20:36:55.837,demo
2798,FGS202263,2021-11-19,100,2021-11-19 20:36:55.837,demo
2799,FGS202265,2021-11-19,100,2021-11-19 20:36:55.837,demo
2800,FGS202265,2021-11-19,100,2021-11-19 20:36:55.837,demo
2801,FGS202267,2021-11-19,99,2021-11-19 20:36:55.837,demo
2802,FGS202267,2021-11-19,99,2021-11-19 20:36:55.837,demo
2803,FGS202268,2021-11-19,97,2021-11-19 20:36:55.837,demo
2804,FGS202270,2021-11-19,92.44,2021-11-19 20:36:55.837,demo
2805,FGS202270,2021-11-19,92.44,2021-11-19 20:36:55.837,demo
2806,FGS202272,2021-11-19,94.92,2021-11-19 20:36:55.837,demo
2807,FGS202272,2021-11-19,94.92,2021-11-19 20:36:55.837,demo
2808,FGS202274,2021-11-19,100,2021-11-19 20:36:55.837,demo
2809,FGS202274,2021-11-19,100,2021-11-19 20:36:55.837,demo
2810,FGS202276,2021-11-19,100,2021-11-19 20:36:55.837,demo
2811,FGS202276,2021-11-19,100,2021-11-19 20:36:55.838,demo
2812,FGS202278,2021-11-19,100,2021-11-19 20:36:55.838,demo
2813,FGS202278,2021-11-19,100,2021-11-19 20:36:55.838,demo
2814,FGS202280,2021-11-19,100,2021-11-19 20:36:55.838,demo
2815,FGS202280,2021-11-19,100,2021-11-19 20:36:55.838,demo
2816,FGS202282,2021-11-19,100,2021-11-19 20:36:55.838,demo
2817,FGS202301,2021-11-19,100,2021-11-19 20:36:55.838,demo
2818,FGS202303,2021-11-19,100,2021-11-19 20:36:55.838,demo
2819,FGS202369,2021-11-19,95.01,2021-11-19 20:36:55.838,demo
2820,FGS202369,2021-11-19,95.01,2021-11-19 20:36:55.838,demo
2821,FGS202371,2021-11-19,100,2021-11-19 20:36:55.838,demo
2822,FGS202371,2021-11-19,100,2021-11-19 20:36:55.838,demo
2823,FGS202373,2021-11-19,100,2021-11-19 20:36:55.838,demo
2824,FGS202373,2021-11-19,100,2021-11-19 20:36:55.838,demo
2825,FGS202375,2021-11-19,85,2021-11-19 20:36:55.838,demo
2826,FGS202375,2021-11-19,85,2021-11-19 20:36:55.838,demo
2827,FGS202377,2021-11-19,100,2021-11-19 20:36:55.838,demo
2828,FGS202377,2021-11-19,100,2021-11-19 20:36:55.838,demo
2829,FGS202379,2021-11-19,100,2021-11-19 20:36:55.838,demo
2830,FGS202379,2021-11-19,100,2021-11-19 20:36:55.838,demo
2831,FGS202381,2021-11-19,100,2021-11-19 20:36:55.838,demo
2832,FGS202381,2021-11-19,100,2021-11-19 20:36:55.838,demo
2833,FGS202383,2021-11-19,100,2021-11-19 20:36:55.838,demo
2834,FGS202384,2021-11-19,100,2021-11-19 20:36:55.838,demo
2835,FGS202386,2021-11-19,75,2021-11-19 20:36:55.838,demo
2836,FGS202388,2021-11-19,100,2021-11-19 20:36:55.838,demo
2837,FGS202390,2021-11-19,100,2021-11-19 20:36:55.838,demo
2838,FGS202392,2021-11-19,100,2021-11-19 20:36:55.838,demo
2839,FGS202394,2021-11-19,100,2021-11-19 20:36:55.838,demo
2840,FGS202396,2021-11-19,112.3,2021-11-19 20:36:55.838,demo
2841,FGS202398,2021-11-19,100,2021-11-19 20:36:55.838,demo
2842,FGS202402,2021-11-19,100,2021-11-19 20:36:55.838,demo
2843,FGS202404,2021-11-19,100,2021-11-19 20:36:55.838,demo
2844,FGS202485,2021-11-19,100,2021-11-19 20:36:55.838,demo
2845,FGS202487,2021-11-19,81,2021-11-19 20:36:55.838,demo
2846,FGS202489,2021-11-19,103,2021-11-19 20:36:55.838,demo
2847,FGS202491,2021-11-19,100,2021-11-19 20:36:55.838,demo
2848,FGS202493,2021-11-19,100,2021-11-19 20:36:55.838,demo
2849,FGS202495,2021-11-19,100,2021-11-19 20:36:55.838,demo
2850,FGS202497,2021-11-19,100,2021-11-19 20:36:55.838,demo
2851,FGS202499,2021-11-19,100.01,2021-11-19 20:36:55.838,demo
2852,FGSUK2024S1,2021-11-19,106,2021-11-19 20:36:55.838,demo
2853,FGSUK2025S2,2021-11-19,110,2021-11-19 20:36:55.838,demo
2854,FGSUK2027S3,2021-11-19,102,2021-11-19 20:36:55.838,demo
2855,FID2031S1,2021-11-19,100,2021-11-19 20:36:55.839,demo
2856,FIDELITYBK,2021-11-19,2.57,2021-11-19 20:36:55.839,demo
2857,FIDSON,2021-11-19,6.2,2021-11-19 20:36:55.839,demo
2858,FLOURMILL,2021-11-19,29.25,2021-11-19 20:36:55.839,demo
2859,FMN2023S2,2021-11-19,100,2021-11-19 20:36:55.839,demo
2860,FMN2023S3A,2021-11-19,100,2021-11-19 20:36:55.839,demo
2861,FMN2025S3B,2021-11-19,100,2021-11-19 20:36:55.839,demo
2862,FOB2021S1,2021-11-19,100,2021-11-19 20:36:55.839,demo
2863,FTNCOCOA [RST],2021-11-19,0.44,2021-11-19 20:36:55.839,demo
2864,GLAXOSMITH,2021-11-19,6.05,2021-11-19 20:36:55.839,demo
2865,GMB2019S1,2021-11-19,100,2021-11-19 20:36:55.839,demo
2866,GMB2022S1,2021-11-19,100,2021-11-19 20:36:55.839,demo
2867,GOLDBREW [BLS],2021-11-19,0.81,2021-11-19 20:36:55.839,demo
2868,GOLDINSURE [MRS],2021-11-19,0.2,2021-11-19 20:36:55.839,demo
2869,GREENWETF,2021-11-19,100,2021-11-19 20:36:55.839,demo
2870,GSPECPLC,2021-11-19,4.19,2021-11-19 20:36:55.839,demo
2871,GTCO,2021-11-19,25.4,2021-11-19 20:36:55.839,demo
2872,GUINEAINS,2021-11-19,0.2,2021-11-19 20:36:55.839,demo
2873,GUINNESS,2021-11-19,36.5,2021-11-19 20:36:55.839,demo
2874,HONYFLOUR,2021-11-19,3.39,2021-11-19 20:36:55.839,demo
2875,IAO2026S1,2021-11-19,100,2021-11-19 20:36:55.839,demo
2876,IKEJAHOTEL,2021-11-19,1.15,2021-11-19 20:36:55.839,demo
2877,INFINITY [BLS],2021-11-19,1.32,2021-11-19 20:36:55.839,demo
2878,INTBREW [BLS],2021-11-19,5.5,2021-11-19 20:36:55.839,demo
2879,INTENEGINS [MRS],2021-11-19,0.38,2021-11-19 20:36:55.839,demo
2880,JAIZBANK,2021-11-19,0.65,2021-11-19 20:36:55.839,demo
2881,JAPAULGOLD,2021-11-19,0.41,2021-11-19 20:36:55.839,demo
2882,JBERGER,2021-11-19,24.8,2021-11-19 20:36:55.839,demo
2883,JOHNHOLT,2021-11-19,0.72,2021-11-19 20:36:55.839,demo
2884,JULI,2021-11-19,0.91,2021-11-19 20:36:55.839,demo
2885,KGB2020S1,2021-11-19,100,2021-11-19 20:36:55.839,demo
2886,KGB2022S2,2021-11-19,100,2021-11-19 20:36:55.839,demo
2887,LAB2023S1,2021-11-19,100,2021-11-19 20:36:55.839,demo
2888,LAB2027T2,2021-11-19,100,2021-11-19 20:36:55.839,demo
2889,LAB2027T4,2021-11-19,100,2021-11-19 20:36:55.839,demo
2890,LASACO,2021-11-19,1.05,2021-11-19 20:36:55.839,demo
2891,LEARNAFRCA,2021-11-19,1.29,2021-11-19 20:36:55.839,demo
2892,LFZ2041S1,2021-11-19,100,2021-11-19 20:36:55.839,demo
2893,LINKASSURE,2021-11-19,0.51,2021-11-19 20:36:55.839,demo
2894,LIVESTOCK,2021-11-19,2.06,2021-11-19 20:36:55.839,demo
2895,LIVINGTRUST [BLS],2021-11-19,0.8,2021-11-19 20:36:55.839,demo
2896,LMS2025S2,2021-11-19,100,2021-11-19 20:36:55.839,demo
2897,LOTUSHAL15,2021-11-19,13.9,2021-11-19 20:36:55.839,demo
2898,MANSARD,2021-11-19,2.35,2021-11-19 20:36:55.839,demo
2899,MAYBAKER,2021-11-19,4.49,2021-11-19 20:36:55.839,demo
2900,MBENEFIT,2021-11-19,0.26,2021-11-19 20:36:55.839,demo
2901,MCI2026S1,2021-11-19,100,2021-11-19 20:36:55.839,demo
2902,MCNICHOLS,2021-11-19,0.77,2021-11-19 20:36:55.840,demo
2903,MEDVIEWAIR [BMF],2021-11-19,1.62,2021-11-19 20:36:55.840,demo
2904,MERGROWTH,2021-11-19,17.2,2021-11-19 20:36:55.840,demo
2905,MERVALUE,2021-11-19,16.5,2021-11-19 20:36:55.840,demo
2906,MEYER,2021-11-19,0.2,2021-11-19 20:36:55.840,demo
2907,MORISON,2021-11-19,1.89,2021-11-19 20:36:55.840,demo
2908,MRE2022S1,2021-11-19,100,2021-11-19 20:36:55.840,demo
2909,MRE2023S2A,2021-11-19,100,2021-11-19 20:36:55.840,demo
2910,MRE2023S2B,2021-11-19,100,2021-11-19 20:36:55.840,demo
2911,MRS,2021-11-19,15.2,2021-11-19 20:36:55.840,demo
2912,MTNN,2021-11-19,190,2021-11-19 20:36:55.840,demo
2913,MULTITREX [DIP],2021-11-19,0.36,2021-11-19 20:36:55.840,demo
2914,MULTIVERSE,2021-11-19,0.2,2021-11-19 20:36:55.840,demo
2915,NAHCO,2021-11-19,3.53,2021-11-19 20:36:55.840,demo
2916,NASCON,2021-11-19,14.15,2021-11-19 20:36:55.840,demo
2917,NB,2021-11-19,51,2021-11-19 20:36:55.840,demo
2918,NCR,2021-11-19,3,2021-11-19 20:36:55.840,demo
2919,NEIMETH,2021-11-19,1.8,2021-11-19 20:36:55.840,demo
2920,NEM,2021-11-19,1.9,2021-11-19 20:36:55.840,demo
2921,NESF,2021-11-19,552.2,2021-11-19 20:36:55.840,demo
2922,NESTLE,2021-11-19,1390,2021-11-19 20:36:55.840,demo
2923,NEWGOLD,2021-11-19,9199.99,2021-11-19 20:36:55.840,demo
2924,NGXGROUP,2021-11-19,15.95,2021-11-19 20:36:55.840,demo
2925,NIGERINS [MRF],2021-11-19,0.2,2021-11-19 20:36:55.840,demo
2926,NMR2027S3,2021-11-19,100,2021-11-19 20:36:55.840,demo
